19218.3311	19724.3311
18309.1311	19218.3311
17319.2911	18309.1311
17452.3311	17319.2911
17756.7311	17452.3311
20075.1311	20177.9311
20177.9311	17756.7311
20278.7311	20075.1311
20784.7311	20278.7311
20480.3311	20784.7311
15438.3311	20480.3311
15641.9311	15438.3311
15337.5311	15641.9311
15033.1311	15337.5311
15337.5311	15033.1311
15591.5311	15337.5311
15744.7311	15591.5311
16049.1311	15744.7311
17778.8271	16744.6351
16744.6351	16049.1311
17096.4271	17778.8271
16892.8271	17096.4271
16386.8271	16892.8271
16183.2271	16386.8271
17193.2271	16183.2271
17343.4031	17193.2271
17139.8031	17343.4031
16835.4031	17139.8031
16631.8031	16835.4031
16498.7631	16631.8031
16194.3631	16498.7631
17405.9631	16194.3631
16371.7711	17405.9631
15676.2671	16371.7711
17996.6671	15676.2671
20264.4620	19770.5580
19770.5580	19264.5580
19264.5580	19107.4671
19107.4671	17996.6671
21054.7180	20264.4620
22971.9180	21054.7180
21890.2089	22971.9180
22799.4089	21890.2089
22941.6822	22799.4089
23044.4822	22941.6822
20976.0822	23044.4822
17841.2182	20976.0822
16629.6182	17841.2182
17135.6182	16629.6182
16985.4422	17135.6182
17894.6422	16985.4422
19408.6422	17894.6422
19205.0422	19408.6422
21012.3382	20669.6342
20669.6342	20163.6342
20163.6342	19205.0422
20758.3382	21012.3382
19647.5382	20758.3382
19343.1382	19647.5382
20355.1382	19849.1382
19849.1382	19343.1382
17933.9382	20355.1382
17770.6582	17933.9382
16980.4022	17770.6582
16827.2022	16980.4022
16684.9289	16827.2022
16789.7449	16684.9289
14870.5449	15880.5449
15880.5449	16789.7449
15275.7449	14870.5449
14769.7449	15275.7449
14263.7449	14769.7449
14106.6540	14263.7449
14511.8540	14106.6540
15521.8540	14511.8540
14612.6540	15521.8540
14207.4540	14612.6540
14814.2540	14207.4540
14917.0540	14814.2540
15022.8780	14917.0540
14680.1740	15022.8780
16340.3340	14680.1740
15381.7420	16340.3340
14875.7420	15381.7420
14772.9420	14875.7420
14166.1420	14772.9420
14061.3260	14166.1420
14869.7260	14061.3260
12952.5260	14869.7260
13294.2220	12952.5260
14034.0780	13294.2220
13931.2780	14034.0780
14386.8780	13931.2780
13892.9740	14386.8780
